"id","signal_timestamp","uuid","major","minor","service_uuid","bluetooth_address","bluetooth_name","beacon_type_code","parser_identifier","tx_power","rssi","running_average_rssi","distance","calculated_distance","beacon_id","device_id"
3917,"2022-04-08 20:25:34.94+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-91,-92.05555555555556,6.418665559429741,NULL,NULL,1
3918,"2022-04-08 20:25:35.448+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"C7:7B:EE:1B:CD:9D",NULL,1275068949,NULL,-63,-102,-92.47368421052632,6.606385534805099,NULL,NULL,1
3919,"2022-04-08 20:25:35.448+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32408","7211",-1,"C0:03:DE:C3:5E:CF","ZwiGe8",1275068949,NULL,-72,-98,-98.0,4.13458776611357,NULL,NULL,1
3920,"2022-04-08 20:25:35.954+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-96,-92.65,6.687070073599981,NULL,NULL,1
3921,"2022-04-08 20:25:35.954+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-100,-95.0,3.4381990308675903,NULL,NULL,1
3922,"2022-04-08 20:25:36.461+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"ED:17:5F:20:A5:BB",NULL,1275068949,NULL,-63,-96,-93.52631578947368,7.10188144875993,NULL,NULL,1
3923,"2022-04-08 20:25:36.967+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-99,-99.0,4.396561432612888,NULL,NULL,1
3924,"2022-04-08 20:25:36.967+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-96,-96.0,3.656154548914359,NULL,NULL,1
3925,"2022-04-08 20:25:37.472+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-94,-93.94736842105263,7.309577014560817,NULL,NULL,1
3926,"2022-04-08 20:25:37.976+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-98,-98.5,4.263597463531802,NULL,NULL,1
3927,"2022-04-08 20:25:37.976+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-99,-97.5,4.00943402165319,NULL,NULL,1
3928,"2022-04-08 20:25:38.986+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-97,-98.0,4.13458776611357,NULL,NULL,1
3929,"2022-04-08 20:25:39.492+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"ED:17:5F:20:A5:BB",NULL,1275068949,NULL,-63,-95,-94.36842105263158,7.522883304945196,NULL,NULL,1
3930,"2022-04-08 20:25:40+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32738","16399",-1,"C0:D3:D4:C3:16:67","ZwiGe14",1275068949,NULL,-72,-95,-84.2,1.7987545750818663,NULL,NULL,1
3931,"2022-04-08 20:25:41.008+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32738","16399",-1,"C0:D3:D4:C3:16:67","ZwiGe14",1275068949,NULL,-72,-96,-86.0,1.9964520716223102,NULL,NULL,1
3932,"2022-04-08 20:25:43.021+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-89,-94.125,7.398874183671922,NULL,NULL,1
3933,"2022-04-08 20:25:43.021+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"3A:5D:EB:79:02:98",NULL,1275068949,NULL,-45,-102,-100.21428571428571,110.20010107447024,NULL,NULL,1
3934,"2022-04-08 20:25:43.527+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-78,-95.0,3.4381990308675903,NULL,NULL,1
3935,"2022-04-08 20:25:45.042+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"1F:FA:F2:30:CB:D8",NULL,1275068949,NULL,-45,-99,-100.75,114.33778830756866,NULL,NULL,1
3936,"2022-04-08 20:25:45.042+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-88,-97.5,4.00943402165319,NULL,NULL,1
3937,"2022-04-08 20:25:45.042+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-71,-90.75,2.65148051182958,NULL,NULL,1
3938,"2022-04-08 20:25:46.052+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-72,-87.0,2.1174309619664484,NULL,NULL,1
3939,"2022-04-08 20:25:46.56+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"ED:17:5F:20:A5:BB",NULL,1275068949,NULL,-63,-100,-94.14285714285714,7.407906748342338,NULL,NULL,1
3940,"2022-04-08 20:25:47.067+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"ED:17:5F:20:A5:BB",NULL,1275068949,NULL,-63,-94,-94.42857142857143,7.553820941498959,NULL,NULL,1
3941,"2022-04-08 20:25:47.575+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"1F:FA:F2:30:CB:D8",NULL,1275068949,NULL,-45,-103,-101.28571428571429,118.60841957424813,NULL,NULL,1
3942,"2022-04-08 20:25:47.575+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","46304","52391",-1,"E5:39:83:B0:DB:6A","UG191",1275068949,NULL,-72,-102,-102.0,5.283145335285061,NULL,NULL,1
3943,"2022-04-08 20:25:47.575+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","46038","55395",-1,"EA:21:D0:39:50:9F","UG186",1275068949,NULL,-72,-101,-101.0,4.969996680295487,NULL,NULL,1
3944,"2022-04-08 20:25:48.081+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"1F:FA:F2:30:CB:D8",NULL,1275068949,NULL,-45,-102,-101.5,120.35468559678542,NULL,NULL,1
3945,"2022-04-08 20:25:48.59+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-98,-94.66666666666667,7.67743841397429,NULL,NULL,1
3946,"2022-04-08 20:25:48.59+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","46038","55395",-1,"EA:21:D0:39:50:9F","UG186",1275068949,NULL,-72,-98,-99.5,4.533579982067277,NULL,NULL,1
3947,"2022-04-08 20:25:49.096+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-93,-94.8,7.747476495496783,NULL,NULL,1
3948,"2022-04-08 20:25:49.096+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"1F:FA:F2:30:CB:D8",NULL,1275068949,NULL,-45,-99,-101.0,116.31399212024448,NULL,NULL,1
3949,"2022-04-08 20:25:49.604+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-92,-95.66666666666667,3.581990280442393,NULL,NULL,1
3950,"2022-04-08 20:25:49.604+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-93,-88.0,2.246969226666544,NULL,NULL,1
3951,"2022-04-08 20:25:49.604+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","33374","44935",-1,"DF:E9:1D:A5:58:AC","ZwiGe25",1275068949,NULL,-72,-96,-96.0,3.656154548914359,NULL,NULL,1
3952,"2022-04-08 20:25:50.109+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-83,-94.57142857142857,7.6277691548612925,NULL,NULL,1
3953,"2022-04-08 20:25:50.109+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"1F:FA:F2:30:CB:D8",NULL,1275068949,NULL,-45,-98,-100.5,112.39053570897369,NULL,NULL,1
3954,"2022-04-08 20:25:50.109+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","45815","26905",-1,"D4:04:C1:AC:D7:08","UG181",1275068949,NULL,-72,-96,-96.0,3.656154548914359,NULL,NULL,1
3955,"2022-04-08 20:25:50.616+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"ED:17:5F:20:A5:BB",NULL,1275068949,NULL,-63,-96,-94.66666666666667,7.67743841397429,NULL,NULL,1
3956,"2022-04-08 20:25:50.616+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-87,-93.75,3.1842748052835317,NULL,NULL,1
3957,"2022-04-08 20:25:51.624+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-89,-94.57142857142857,7.6277691548612925,NULL,NULL,1
3958,"2022-04-08 20:25:51.624+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"1F:FA:F2:30:CB:D8",NULL,1275068949,NULL,-45,-98,-100.14285714285714,109.65826731040853,NULL,NULL,1
3959,"2022-04-08 20:25:51.624+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-91,-88.42857142857143,2.305228425570058,NULL,NULL,1
3960,"2022-04-08 20:25:52.152+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"1F:FA:F2:30:CB:D8",NULL,1275068949,NULL,-45,-100,-100.0,108.5814728349824,NULL,NULL,1
3961,"2022-04-08 20:25:52.661+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-99,-94.6,7.642638721693067,NULL,NULL,1
3962,"2022-04-08 20:25:52.661+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-88,-92.6,2.9677909547006545,NULL,NULL,1
3963,"2022-04-08 20:25:52.661+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-88,-89.33333333333333,2.4338653167674877,NULL,NULL,1
3964,"2022-04-08 20:25:52.661+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","33374","44935",-1,"DF:E9:1D:A5:58:AC","ZwiGe25",1275068949,NULL,-72,-95,-95.5,3.5454801985101048,NULL,NULL,1
3965,"2022-04-08 20:25:53.684+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-95,-90.14285714285714,2.5557192316957034,NULL,NULL,1
3966,"2022-04-08 20:25:54.198+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"ED:17:5F:20:A5:BB",NULL,1275068949,NULL,-63,-99,-94.86666666666666,7.782715905400165,NULL,NULL,1
3967,"2022-04-08 20:25:54.706+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-102,-95.46666666666667,8.106574361544869,NULL,NULL,1
3968,"2022-04-08 20:25:54.706+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-93,-90.57142857142857,2.622917662556305,NULL,NULL,1
3969,"2022-04-08 20:25:55.213+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-94,-91.0,2.692034122517204,NULL,NULL,1
3970,"2022-04-08 20:25:56.23+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-101,-95.38461538461539,8.06156652733525,NULL,NULL,1
3971,"2022-04-08 20:25:57.78+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-102,-95.92307692307692,8.361167805505849,NULL,NULL,1
3972,"2022-04-08 20:25:57.78+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-92,-90.0,2.5337382706296463,NULL,NULL,1
3973,"2022-04-08 20:25:58.807+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-88,-89.0,2.3855647532599296,NULL,NULL,1
3974,"2022-04-08 20:25:59.826+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-104,-96.46153846153847,8.670940523202534,NULL,NULL,1
3975,"2022-04-08 20:25:59.826+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-93,-89.6,2.473285204891011,NULL,NULL,1
3976,"2022-04-08 20:26:00.337+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-97,-90.16666666666667,2.55940291935031,NULL,NULL,1
3977,"2022-04-08 20:26:01.364+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-102,-91.14285714285714,2.7155069806415213,NULL,NULL,1
3978,"2022-04-08 20:26:02.383+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-97,-96.5,8.693463867197348,NULL,NULL,1
3979,"2022-04-08 20:26:02.383+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-101,-91.66666666666667,2.8034680448281044,NULL,NULL,1
3980,"2022-04-08 20:26:03.411+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-100,-97.28571428571429,9.165434345170144,NULL,NULL,1
3981,"2022-04-08 20:26:03.411+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-98,-89.42857142857143,2.4478636835817347,NULL,NULL,1
3982,"2022-04-08 20:26:03.924+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-102,-97.6,9.36067309639818,NULL,NULL,1
3983,"2022-04-08 20:26:04.44+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-101,-97.92857142857143,9.568823875312713,NULL,NULL,1
3984,"2022-04-08 20:26:04.44+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-103,-100.57142857142857,112.94396007730872,NULL,NULL,1
3985,"2022-04-08 20:26:04.955+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-103,-98.2,9.743935900743317,NULL,NULL,1
3986,"2022-04-08 20:26:05.467+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-100,-100.625,113.36056529367707,NULL,NULL,1
3987,"2022-04-08 20:26:05.981+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-92,-92.33333333333333,2.9198277512173725,NULL,NULL,1
3988,"2022-04-08 20:26:05.981+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-96,-93.66666666666667,3.168048908364378,NULL,NULL,1
3989,"2022-04-08 20:26:06.497+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-98,-98.42857142857143,9.893648297679283,NULL,NULL,1
3990,"2022-04-08 20:26:07.016+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-102,-100.77777777777777,114.55593031685468,NULL,NULL,1
3991,"2022-04-08 20:26:07.016+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-94,-93.71428571428571,3.1773103397351035,NULL,NULL,1
3992,"2022-04-08 20:26:07.528+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-96,-98.4,9.87482087352945,NULL,NULL,1
3993,"2022-04-08 20:26:07.528+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-103,-101.0,116.31399212024448,NULL,NULL,1
3994,"2022-04-08 20:26:07.528+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-97,-93.0,3.0412930401524756,NULL,NULL,1
3995,"2022-04-08 20:26:08.047+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-97,-100.58333333333333,113.03642501125158,NULL,NULL,1
3996,"2022-04-08 20:26:08.561+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-97,-99.93333333333334,108.08209040753796,NULL,NULL,1
3997,"2022-04-08 20:26:09.081+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-95,-98.57142857142857,9.988274342756965,NULL,NULL,1
3998,"2022-04-08 20:26:09.081+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-100,-100.06666666666666,109.08283927753047,NULL,NULL,1
3999,"2022-04-08 20:26:09.598+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-101,-98.73333333333333,10.096507800250906,NULL,NULL,1
4000,"2022-04-08 20:26:09.598+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-98,-99.9375,108.11324380755404,NULL,NULL,1
4001,"2022-04-08 20:26:09.598+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-94,-93.28571428571429,3.0949581839335485,NULL,NULL,1
4002,"2022-04-08 20:26:09.598+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-95,-94.0,3.2334700699621974,NULL,NULL,1
4003,"2022-04-08 20:26:10.116+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-104,-99.46666666666667,10.600152810596681,NULL,NULL,1
4004,"2022-04-08 20:26:10.628+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-104,-100.21428571428571,110.20010107447024,NULL,NULL,1
4005,"2022-04-08 20:26:11.144+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-100,-95.0,3.4381990308675903,NULL,NULL,1
4006,"2022-04-08 20:26:11.657+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-104,-100.57142857142857,112.94396007730872,NULL,NULL,1
4007,"2022-04-08 20:26:12.17+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-100,-95.0,3.4381990308675903,NULL,NULL,1
4008,"2022-04-08 20:26:14.218+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-97,-95.66666666666667,3.581990280442393,NULL,NULL,1
4009,"2022-04-08 20:26:15.24+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-100,-96.14285714285714,3.688411411517479,NULL,NULL,1
4010,"2022-04-08 20:26:18.814+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-98,-96.8,3.8405136824582584,NULL,NULL,1
4011,"2022-04-08 20:26:19.329+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-99,-97.16666666666667,3.9280927239546655,NULL,NULL,1
4012,"2022-04-08 20:26:20.351+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-106,-100.85714285714286,115.18116700557415,NULL,NULL,1
4013,"2022-04-08 20:26:21.381+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-107,-100.28571428571429,11.189391495955686,NULL,NULL,1
4014,"2022-04-08 20:26:25.981+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-102,-99.0,4.396561432612888,NULL,NULL,1
4015,"2022-04-08 20:26:27.007+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-102,-100.58333333333333,113.03642501125158,NULL,NULL,1
4016,"2022-04-08 20:26:27.52+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-100,-100.18181818181819,109.95352813832368,NULL,NULL,1
4017,"2022-04-08 20:26:27.52+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-102,-100.66666666666667,4.869636394928999,NULL,NULL,1
4018,"2022-04-08 20:26:28.544+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"22:C5:D0:6D:7B:63",NULL,1275068949,NULL,-45,-102,-101.66666666666667,121.72813564416357,NULL,NULL,1
4019,"2022-04-08 20:26:29.561+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"30:D4:A9:4C:D3:9E",NULL,1275068949,NULL,-45,-103,-103.0,133.20947037495188,NULL,NULL,1
4020,"2022-04-08 20:26:30.584+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"22:C5:D0:6D:7B:63",NULL,1275068949,NULL,-45,-105,-103.2,135.00947931550286,NULL,NULL,1
4021,"2022-04-08 20:26:30.584+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-96,-100.66666666666667,4.869636394928999,NULL,NULL,1
4022,"2022-04-08 20:26:32.629+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"22:C5:D0:6D:7B:63",NULL,1275068949,NULL,-45,-103,-103.0,133.20947037495188,NULL,NULL,1
4023,"2022-04-08 20:26:33.65+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-103,-105.0,15.18942027557396,NULL,NULL,1
4024,"2022-04-08 20:26:34.164+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-100,-99.0,4.396561432612888,NULL,NULL,1
4025,"2022-04-08 20:26:35.19+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32760","42063",-1,"F0:C3:6D:2B:2E:80","ZwiGe15",1275068949,NULL,-72,-95,-98.5,4.263597463531802,NULL,NULL,1
4026,"2022-04-08 20:26:35.706+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-103,-102.0,5.283145335285061,NULL,NULL,1
4027,"2022-04-08 20:26:36.728+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","32253","61524",-1,"CD:C6:E4:59:25:DB","ZwiGe4",1275068949,NULL,-72,-102,-102.0,5.283145335285061,NULL,NULL,1
4028,"2022-04-08 20:26:39.289+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"22:C5:D0:6D:7B:63",NULL,1275068949,NULL,-45,-102,-102.83333333333333,131.7252595688419,NULL,NULL,1
4029,"2022-04-08 20:26:49.009+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-101,-102.0,12.51903476766024,NULL,NULL,1
4030,"2022-04-08 20:26:49.529+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-100,-101.0,11.727162011684031,NULL,NULL,1
4031,"2022-04-08 20:26:51.585+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-100,-100.5,11.34834481021658,NULL,NULL,1
4032,"2022-04-08 20:26:52.1+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-100,-100.33333333333333,11.224540238485929,NULL,NULL,1
4033,"2022-04-08 20:27:10.016+00","00112233-4455-6677-8899-aabbccddeeff","0","0",-1,"E3:F0:CC:F2:EA:15",NULL,1275068949,NULL,-63,-100,-100.0,10.9805725230073,NULL,NULL,1
